No, time, ref, y_nom, y_nn, u_nom, u_nn
1, 0.00000, 0.00000, 0.00000, 0.00063, 0.00000, 0.00000 
2, 0.02000, 0.00000, 0.00000, 0.00071, 0.00000, 0.00000 
3, 0.04000, 0.00000, 0.00000, 0.00116, 0.00000, 0.00000 
4, 0.06000, 0.00000, 0.00000, 0.00126, 0.00000, 0.00000 
5, 0.08000, 0.00000, 0.00000, 0.00158, 0.00000, 0.00000 
6, 0.10000, 0.00000, 0.00000, 0.00168, 0.00000, 0.00000 
7, 0.12000, 0.00000, 0.00000, 0.00191, 0.00000, 0.00001 
8, 0.14000, 0.00000, 0.00000, 0.00201, 0.00000, 0.00001 
9, 0.16000, 0.00000, 0.00000, 0.00217, 0.00000, 0.00001 
10, 0.18000, 0.00000, 0.00000, 0.00225, 0.00000, 0.00002 
11, 0.20000, 0.00000, 0.00000, 0.00236, 0.00000, 0.00002 
12, 0.22000, 0.00000, 0.00000, 0.00243, 0.00000, 0.00002 
13, 0.24000, 0.00000, 0.00000, 0.00251, 0.00000, 0.00003 
14, 0.26000, 0.00000, 0.00000, 0.00256, 0.00000, 0.00003 
15, 0.28000, 0.00000, 0.00000, 0.00262, 0.00000, 0.00004 
16, 0.30000, 0.00000, 0.00000, 0.00266, 0.00000, 0.00005 
17, 0.32000, 0.00000, 0.00000, 0.00271, 0.00000, 0.00005 
18, 0.34000, 0.00000, 0.00000, 0.00275, 0.00000, 0.00006 
19, 0.36000, 0.00000, 0.00000, 0.00278, 0.00000, 0.00007 
20, 0.38000, 0.00000, 0.00000, 0.00282, 0.00000, 0.00007 
21, 0.40000, 0.00000, 0.00000, 0.00285, 0.00000, 0.00008 
22, 0.42000, 0.00000, 0.00000, 0.00288, 0.00000, 0.00009 
23, 0.44000, 0.00000, 0.00000, 0.00291, 0.00000, 0.00010 
24, 0.46000, 0.00000, 0.00000, 0.00294, 0.00000, 0.00011 
25, 0.48000, 0.00000, 0.00000, 0.00298, 0.00000, 0.00011 
26, 0.50000, 0.00000, 0.00000, 0.00301, 0.00000, 0.00012 
27, 0.52000, 0.00000, 0.00000, 0.00305, 0.00000, 0.00013 
28, 0.54000, 0.00000, 0.00000, 0.00308, 0.00000, 0.00014 
29, 0.56000, 0.00000, 0.00000, 0.00312, 0.00000, 0.00015 
30, 0.58000, 0.00000, 0.00000, 0.00316, 0.00000, 0.00016 
31, 0.60000, 0.00000, 0.00000, 0.00320, 0.00000, 0.00016 
32, 0.62000, 0.00000, 0.00000, 0.00324, 0.00000, 0.00017 
33, 0.64000, 0.00000, 0.00000, 0.00328, 0.00000, 0.00018 
34, 0.66000, 0.00000, 0.00000, 0.00333, 0.00000, 0.00019 
35, 0.68000, 0.00000, 0.00000, 0.00337, 0.00000, 0.00020 
36, 0.70000, 0.00000, 0.00000, 0.00342, 0.00000, 0.00020 
37, 0.72000, 0.00000, 0.00000, 0.00347, 0.00000, 0.00021 
38, 0.74000, 0.00000, 0.00000, 0.00351, 0.00000, 0.00022 
39, 0.76000, 0.00000, 0.00000, 0.00356, 0.00000, 0.00023 
40, 0.78000, 0.00000, 0.00000, 0.00361, 0.00000, 0.00023 
41, 0.80000, 0.00000, 0.00000, 0.00366, 0.00000, 0.00024 
42, 0.82000, 0.00000, 0.00000, 0.00371, 0.00000, 0.00025 
43, 0.84000, 0.00000, 0.00000, 0.00377, 0.00000, 0.00025 
44, 0.86000, 0.00000, 0.00000, 0.00382, 0.00000, 0.00026 
45, 0.88000, 0.00000, 0.00000, 0.00387, 0.00000, 0.00027 
46, 0.90000, 0.00000, 0.00000, 0.00392, 0.00000, 0.00027 
47, 0.92000, 0.00000, 0.00000, 0.00397, 0.00000, 0.00028 
48, 0.94000, 0.00000, 0.00000, 0.00402, 0.00000, 0.00029 
49, 0.96000, 0.00000, 0.00000, 0.00407, 0.00000, 0.00029 
50, 0.98000, 0.00000, 0.00000, 0.00412, 0.00000, 0.00030 
51, 1.00000, 0.00000, 0.00000, 0.00418, 0.00000, 0.00031 
52, 1.02000, 0.00000, 0.00000, 0.00423, 0.00000, 0.00031 
53, 1.04000, 0.00000, 0.00000, 0.00428, 0.00000, 0.00032 
54, 1.06000, 0.00000, 0.00000, 0.00432, 0.00000, 0.00033 
55, 1.08000, 0.00000, 0.00000, 0.00437, 0.00000, 0.00033 
56, 1.10000, 0.00000, 0.00000, 0.00442, 0.00000, 0.00034 
57, 1.12000, 0.00000, 0.00000, 0.00447, 0.00000, 0.00034 
58, 1.14000, 0.00000, 0.00000, 0.00452, 0.00000, 0.00035 
59, 1.16000, 0.00000, 0.00000, 0.00456, 0.00000, 0.00035 
60, 1.18000, 0.00000, 0.00000, 0.00461, 0.00000, 0.00036 
61, 1.20000, 0.00000, 0.00000, 0.00466, 0.00000, 0.00037 
62, 1.22000, 0.00000, 0.00000, 0.00470, 0.00000, 0.00037 
63, 1.24000, 0.00000, 0.00000, 0.00475, 0.00000, 0.00038 
64, 1.26000, 0.00000, 0.00000, 0.00479, 0.00000, 0.00038 
65, 1.28000, 0.00000, 0.00000, 0.00483, 0.00000, 0.00039 
66, 1.30000, 0.00000, 0.00000, 0.00488, 0.00000, 0.00039 
67, 1.32000, 0.00000, 0.00000, 0.00492, 0.00000, 0.00040 
68, 1.34000, 0.00000, 0.00000, 0.00496, 0.00000, 0.00040 
69, 1.36000, 0.00000, 0.00000, 0.00500, 0.00000, 0.00041 
70, 1.38000, 0.00000, 0.00000, 0.00504, 0.00000, 0.00041 
71, 1.40000, 0.00000, 0.00000, 0.00508, 0.00000, 0.00042 
72, 1.42000, 0.00000, 0.00000, 0.00512, 0.00000, 0.00042 
73, 1.44000, 0.00000, 0.00000, 0.00516, 0.00000, 0.00043 
74, 1.46000, 0.00000, 0.00000, 0.00520, 0.00000, 0.00043 
75, 1.48000, 0.00000, 0.00000, 0.00524, 0.00000, 0.00044 
76, 1.50000, 0.00000, 0.00000, 0.00528, 0.00000, 0.00044 
77, 1.52000, 0.00000, 0.00000, 0.00531, 0.00000, 0.00045 
78, 1.54000, 0.00000, 0.00000, 0.00535, 0.00000, 0.00045 
79, 1.56000, 0.00000, 0.00000, 0.00539, 0.00000, 0.00045 
80, 1.58000, 0.00000, 0.00000, 0.00542, 0.00000, 0.00046 
81, 1.60000, 0.00000, 0.00000, 0.00546, 0.00000, 0.00046 
82, 1.62000, 0.00000, 0.00000, 0.00549, 0.00000, 0.00047 
83, 1.64000, 0.00000, 0.00000, 0.00553, 0.00000, 0.00047 
84, 1.66000, 0.00000, 0.00000, 0.00556, 0.00000, 0.00048 
85, 1.68000, 0.00000, 0.00000, 0.00560, 0.00000, 0.00048 
86, 1.70000, 0.00000, 0.00000, 0.00563, 0.00000, 0.00049 
87, 1.72000, 0.00000, 0.00000, 0.00566, 0.00000, 0.00049 
88, 1.74000, 0.00000, 0.00000, 0.00570, 0.00000, 0.00049 
89, 1.76000, 0.00000, 0.00000, 0.00573, 0.00000, 0.00050 
90, 1.78000, 0.00000, 0.00000, 0.00576, 0.00000, 0.00050 
91, 1.80000, 0.00000, 0.00000, 0.00579, 0.00000, 0.00051 
92, 1.82000, 0.00000, 0.00000, 0.00583, 0.00000, 0.00051 
93, 1.84000, 0.00000, 0.00000, 0.00586, 0.00000, 0.00051 
94, 1.86000, 0.00000, 0.00000, 0.00589, 0.00000, 0.00052 
95, 1.88000, 0.00000, 0.00000, 0.00592, 0.00000, 0.00052 
96, 1.90000, 0.00000, 0.00000, 0.00595, 0.00000, 0.00053 
97, 1.92000, 0.00000, 0.00000, 0.00598, 0.00000, 0.00053 
98, 1.94000, 0.00000, 0.00000, 0.00601, 0.00000, 0.00053 
99, 1.96000, 0.00000, 0.00000, 0.00604, 0.00000, 0.00054 
100, 1.98000, 0.00000, 0.00000, 0.00607, 0.00000, 0.00054 
101, 2.00000, 0.00000, 0.00000, 0.00609, 0.00000, 0.00054 
102, 2.02000, 0.00000, 0.00000, 0.00612, 0.00000, 0.00055 
103, 2.04000, 0.00000, 0.00000, 0.00615, 0.00000, 0.00055 
104, 2.06000, 0.00000, 0.00000, 0.00618, 0.00000, 0.00055 
105, 2.08000, 0.00000, 0.00000, 0.00621, 0.00000, 0.00056 
106, 2.10000, 0.00000, 0.00000, 0.00623, 0.00000, 0.00056 
107, 2.12000, 0.00000, 0.00000, 0.00626, 0.00000, 0.00056 
108, 2.14000, 0.00000, 0.00000, 0.00629, 0.00000, 0.00057 
109, 2.16000, 0.00000, 0.00000, 0.00631, 0.00000, 0.00057 
110, 2.18000, 0.00000, 0.00000, 0.00634, 0.00000, 0.00057 
111, 2.20000, 0.00000, 0.00000, 0.00637, 0.00000, 0.00058 
112, 2.22000, 0.00000, 0.00000, 0.00639, 0.00000, 0.00058 
113, 2.24000, 0.00000, 0.00000, 0.00642, 0.00000, 0.00058 
114, 2.26000, 0.00000, 0.00000, 0.00644, 0.00000, 0.00059 
115, 2.28000, 0.00000, 0.00000, 0.00647, 0.00000, 0.00059 
116, 2.30000, 0.00000, 0.00000, 0.00649, 0.00000, 0.00059 
117, 2.32000, 0.00000, 0.00000, 0.00651, 0.00000, 0.00060 
118, 2.34000, 0.00000, 0.00000, 0.00654, 0.00000, 0.00060 
119, 2.36000, 0.00000, 0.00000, 0.00656, 0.00000, 0.00060 
120, 2.38000, 0.00000, 0.00000, 0.00659, 0.00000, 0.00060 
121, 2.40000, 0.00000, 0.00000, 0.00661, 0.00000, 0.00061 
122, 2.42000, 0.00000, 0.00000, 0.00663, 0.00000, 0.00061 
123, 2.44000, 0.00000, 0.00000, 0.00665, 0.00000, 0.00061 
124, 2.46000, 0.00000, 0.00000, 0.00668, 0.00000, 0.00062 
125, 2.48000, 0.00000, 0.00000, 0.00670, 0.00000, 0.00062 
126, 2.50000, 0.00000, 0.00000, 0.00672, 0.00000, 0.00062 
127, 2.52000, 0.00000, 0.00000, 0.00674, 0.00000, 0.00062 
128, 2.54000, 0.00000, 0.00000, 0.00676, 0.00000, 0.00063 
129, 2.56000, 0.00000, 0.00000, 0.00679, 0.00000, 0.00063 
130, 2.58000, 0.00000, 0.00000, 0.00681, 0.00000, 0.00063 
131, 2.60000, 0.00000, 0.00000, 0.00683, 0.00000, 0.00063 
132, 2.62000, 0.00000, 0.00000, 0.00685, 0.00000, 0.00064 
133, 2.64000, 0.00000, 0.00000, 0.00687, 0.00000, 0.00064 
134, 2.66000, 0.00000, 0.00000, 0.00689, 0.00000, 0.00064 
135, 2.68000, 0.00000, 0.00000, 0.00691, 0.00000, 0.00064 
136, 2.70000, 0.00000, 0.00000, 0.00693, 0.00000, 0.00065 
137, 2.72000, 0.00000, 0.00000, 0.00695, 0.00000, 0.00065 
138, 2.74000, 0.00000, 0.00000, 0.00697, 0.00000, 0.00065 
139, 2.76000, 0.00000, 0.00000, 0.00699, 0.00000, 0.00065 
140, 2.78000, 0.00000, 0.00000, 0.00700, 0.00000, 0.00066 
141, 2.80000, 0.00000, 0.00000, 0.00702, 0.00000, 0.00066 
142, 2.82000, 0.00000, 0.00000, 0.00704, 0.00000, 0.00066 
143, 2.84000, 0.00000, 0.00000, 0.00706, 0.00000, 0.00066 
144, 2.86000, 0.00000, 0.00000, 0.00708, 0.00000, 0.00067 
145, 2.88000, 0.00000, 0.00000, 0.00710, 0.00000, 0.00067 
146, 2.90000, 0.00000, 0.00000, 0.00711, 0.00000, 0.00067 
147, 2.92000, 0.00000, 0.00000, 0.00713, 0.00000, 0.00067 
148, 2.94000, 0.00000, 0.00000, 0.00715, 0.00000, 0.00067 
149, 2.96000, 0.00000, 0.00000, 0.00717, 0.00000, 0.00068 
150, 2.98000, 0.00000, 0.00000, 0.00718, 0.00000, 0.00068 
151, 3.00000, 0.00000, 0.00000, 0.00720, 0.00000, 0.00068 
152, 3.02000, 0.00000, 0.00000, 0.00722, 0.00000, 0.00068 
153, 3.04000, 0.00000, 0.00000, 0.00723, 0.00000, 0.00069 
154, 3.06000, 0.00000, 0.00000, 0.00725, 0.00000, 0.00069 
155, 3.08000, 0.00000, 0.00000, 0.00726, 0.00000, 0.00069 
156, 3.10000, 0.00000, 0.00000, 0.00728, 0.00000, 0.00069 
157, 3.12000, 0.00000, 0.00000, 0.00730, 0.00000, 0.00069 
158, 3.14000, 0.00000, 0.00000, 0.00731, 0.00000, 0.00070 
159, 3.16000, 0.00000, 0.00000, 0.00733, 0.00000, 0.00070 
160, 3.18000, 0.00000, 0.00000, 0.00734, 0.00000, 0.00070 
161, 3.20000, 0.00000, 0.00000, 0.00736, 0.00000, 0.00070 
162, 3.22000, 0.00000, 0.00000, 0.00737, 0.00000, 0.00070 
163, 3.24000, 0.00000, 0.00000, 0.00739, 0.00000, 0.00070 
164, 3.26000, 0.00000, 0.00000, 0.00740, 0.00000, 0.00071 
165, 3.28000, 0.00000, 0.00000, 0.00742, 0.00000, 0.00071 
166, 3.30000, 0.00000, 0.00000, 0.00743, 0.00000, 0.00071 
167, 3.32000, 0.00000, 0.00000, 0.00744, 0.00000, 0.00071 
168, 3.34000, 0.00000, 0.00000, 0.00746, 0.00000, 0.00071 
169, 3.36000, 0.00000, 0.00000, 0.00747, 0.00000, 0.00072 
170, 3.38000, 0.00000, 0.00000, 0.00749, 0.00000, 0.00072 
171, 3.40000, 0.00000, 0.00000, 0.00750, 0.00000, 0.00072 
172, 3.42000, 0.00000, 0.00000, 0.00751, 0.00000, 0.00072 
173, 3.44000, 0.00000, 0.00000, 0.00753, 0.00000, 0.00072 
174, 3.46000, 0.00000, 0.00000, 0.00754, 0.00000, 0.00072 
175, 3.48000, 0.00000, 0.00000, 0.00755, 0.00000, 0.00073 
176, 3.50000, 0.00000, 0.00000, 0.00756, 0.00000, 0.00073 
177, 3.52000, 0.00000, 0.00000, 0.00758, 0.00000, 0.00073 
178, 3.54000, 0.00000, 0.00000, 0.00759, 0.00000, 0.00073 
179, 3.56000, 0.00000, 0.00000, 0.00760, 0.00000, 0.00073 
180, 3.58000, 0.00000, 0.00000, 0.00761, 0.00000, 0.00073 
181, 3.60000, 0.00000, 0.00000, 0.00763, 0.00000, 0.00073 
182, 3.62000, 0.00000, 0.00000, 0.00764, 0.00000, 0.00074 
183, 3.64000, 0.00000, 0.00000, 0.00765, 0.00000, 0.00074 
184, 3.66000, 0.00000, 0.00000, 0.00766, 0.00000, 0.00074 
185, 3.68000, 0.00000, 0.00000, 0.00767, 0.00000, 0.00074 
186, 3.70000, 0.00000, 0.00000, 0.00769, 0.00000, 0.00074 
